"","market","stop_ship_acct","customer_state_code","count_customer_nk","Date"
"9553","PUBL","Y","MO",143,"2020-07-29"
"9554","PUBL","N",NA,9,"2020-07-29"
"9555","PUBL","N","CA",11009,"2020-07-29"
"9556","PUBL","N","ME",1865,"2020-07-29"
"9557","PUBL","N","NH",1320,"2020-07-29"
"9558","PUBL","N","AK",338,"2020-07-29"
"9559","PUBL","Y","MT",6,"2020-07-29"
"9560","PUBL","Y","AL",51,"2020-07-29"
"9561","PUBL","N","AUS",5,"2020-07-29"
"9562","PUBL",NA,"CT",574,"2020-07-29"
"9563","PUBL",NA,"FL",724,"2020-07-29"
"9564","PUBL",NA,"AR",108,"2020-07-29"
"9565","PUBL",NA,"ME",289,"2020-07-29"
"9566","PUBL",NA,NA,5,"2020-07-29"
"9567","PUBL",NA,"NM",137,"2020-07-29"
"9568","PUBL",NA,"UT",120,"2020-07-29"
"9569","PUBL","Y",NA,1,"2020-07-29"
"9570","PUBL","Y","ND",1,"2020-07-29"
"9571","PUBL",NA,"VI",2,"2020-07-29"
"9572","PUBL","N","MI",4554,"2020-07-29"
"9573","PUBL","Y","WI",68,"2020-07-29"
"9574","PUBL","N","ND",393,"2020-07-29"
"9575","PUBL","N","ID",413,"2020-07-29"
"9576","PUBL","N","MA",4871,"2020-07-29"
"9577","PUBL","N","NJ",6052,"2020-07-29"
"9578","PUBL","N","CT",3339,"2020-07-29"
"9579","PUBL","N","AZ",2480,"2020-07-29"
"9580","PUBL","N","UT",529,"2020-07-29"
"9581","PUBL","N","TN",2158,"2020-07-29"
"9582","PUBL","Y","DC",31,"2020-07-29"
"9583","PUBL","Y","NY",2450,"2020-07-29"
"9584","PUBL","Y","NJ",116,"2020-07-29"
"9585","PUBL","Y","VT",26,"2020-07-29"
"9586","PUBL","N","HI",266,"2020-07-29"
"9587","PUBL","N","MT",448,"2020-07-29"
"9588","PUBL","Y","OR",32,"2020-07-29"
"9589","PUBL",NA,"NJ",856,"2020-07-29"
"9590","PUBL",NA,"OH",584,"2020-07-29"
"9591","PUBL",NA,"TN",462,"2020-07-29"
"9592","PUBL",NA,"WV",64,"2020-07-29"
"9593","PUBL",NA,"WA",186,"2020-07-29"
"9594","PUBL",NA,"AP",6,"2020-07-29"
"9595","PUBL",NA,"ON",1,"2020-07-29"
"9596","PUBL","N","OH",3667,"2020-07-29"
"9597","PUBL","N","TX",9022,"2020-07-29"
"9598","PUBL","N","NE",1119,"2020-07-24"
"9599","PUBL","N","KY",1451,"2020-07-24"
"9600","PUBL","N","WA",1223,"2020-07-24"
"9601","PUBL","Y","KS",79,"2020-07-24"
"9602","PUBL","N","MD",1978,"2020-07-24"
"9603","PUBL","Y","NH",63,"2020-07-24"
"9604","PUBL","Y","CA",708,"2020-07-24"
"9605","PUBL","Y","AK",16,"2020-07-24"
"9606","PUBL","Y","AZ",60,"2020-07-24"
"9607","PUBL","Y","WY",14,"2020-07-24"
"9608","PUBL","N","TEX",1,"2020-07-24"
"9609","PUBL",NA,"CA",1172,"2020-07-24"
"9610","PUBL",NA,"WI",707,"2020-07-24"
"9611","PUBL",NA,"HI",70,"2020-07-24"
"9612","PUBL",NA,"SD",34,"2020-07-24"
"9613","PUBL","N","AE",1,"2020-07-24"
"9614","PUBL","N","IN",2963,"2020-07-24"
"9615","PUBL","N","NY",11901,"2020-07-24"
"9616","PUBL","Y","IL",547,"2020-07-24"
"9617","PUBL","Y","MI",158,"2020-07-24"
"9618","PUBL","N","WV",534,"2020-07-24"
"9619","PUBL","N","DC",625,"2020-07-24"
"9620","PUBL","N","AR",680,"2020-07-24"
"9621","PUBL","Y","GA",100,"2020-07-24"
"9622","PUBL","Y","LA",74,"2020-07-24"
"9623","PUBL","Y","NC",141,"2020-07-24"
"9624","PUBL","Y","SC",57,"2020-07-24"
"9625","PUBL",NA,"PA",640,"2020-07-24"
"9626","PUBL",NA,"IA",552,"2020-07-24"
"9627","PUBL",NA,"MN",264,"2020-07-24"
"9628","PUBL",NA,"VT",135,"2020-07-24"
"9629","PUBL",NA,"ZZ",6,"2020-07-24"
"9630","PUBL","N","AP",5,"2020-07-24"
"9631","PUBL",NA,"NE",117,"2020-07-24"
"9632","PUBL","N","102",1,"2020-07-24"
"9633","PUBL","N","PR",3,"2020-07-24"
"9634","PUBL","Y","OH",471,"2020-07-24"
"9635","PUBL","N","GA",3129,"2020-07-24"
"9636","PUBL","Y","MO",143,"2020-07-24"
"9637","PUBL","N",NA,9,"2020-07-24"
"9638","PUBL","N","CA",11005,"2020-07-24"
"9639","PUBL","N","ME",1864,"2020-07-24"
"9640","PUBL","N","NH",1312,"2020-07-24"
"9641","PUBL","N","AK",338,"2020-07-24"
"9642","PUBL","Y","MT",6,"2020-07-24"
"9643","PUBL","Y","AL",51,"2020-07-24"
"9644","PUBL","N","AUS",5,"2020-07-24"
"9645","PUBL",NA,"CT",574,"2020-07-24"
"9646","PUBL",NA,"FL",724,"2020-07-24"
"9647","PUBL",NA,"AR",108,"2020-07-24"
"9648","PUBL",NA,"ME",289,"2020-07-24"
"9649","PUBL",NA,NA,5,"2020-07-24"
"9650","PUBL",NA,"NM",137,"2020-07-24"
"9651","PUBL",NA,"UT",120,"2020-07-24"
"9652","PUBL","Y",NA,1,"2020-07-24"
"9653","PUBL","Y","ND",1,"2020-07-24"
"9654","PUBL",NA,"VI",2,"2020-07-24"
"9655","PUBL","N","MI",4548,"2020-07-24"
"9656","PUBL","Y","WI",68,"2020-07-24"
"9657","PUBL","N","ND",393,"2020-07-24"
"9658","PUBL","N","ID",413,"2020-07-24"
"9659","PUBL","N","MA",4869,"2020-07-24"
"9660","PUBL","N","NJ",6044,"2020-07-24"
"9661","PUBL","N","CT",3338,"2020-07-24"
"9662","PUBL","N","AZ",2480,"2020-07-24"
"9663","PUBL","N","UT",529,"2020-07-24"
"9664","PUBL","N","TN",2158,"2020-07-24"
"9665","PUBL","Y","DC",31,"2020-07-24"
"9666","PUBL","Y","NY",2462,"2020-07-24"
"9667","PUBL","Y","NJ",124,"2020-07-24"
"9668","PUBL","Y","VT",33,"2020-07-24"
"9669","PUBL","N","HI",266,"2020-07-24"
"9670","PUBL","N","MT",448,"2020-07-24"
"9671","PUBL","Y","OR",34,"2020-07-24"
"9672","PUBL",NA,"NJ",856,"2020-07-24"
"9673","PUBL",NA,"OH",584,"2020-07-24"
"9674","PUBL",NA,"TN",462,"2020-07-24"
"9675","PUBL",NA,"WV",64,"2020-07-24"
"9676","PUBL",NA,"WA",186,"2020-07-24"
"9677","PUBL",NA,"AP",6,"2020-07-24"
"9678","PUBL",NA,"ON",1,"2020-07-24"
"9679","PUBL","N","OH",3667,"2020-07-24"
"9680","PUBL","N","TX",9018,"2020-07-24"
"9681","PUBL","Y","IN",568,"2020-07-24"
"9682","PUBL","Y","OK",58,"2020-07-24"
"9683","PUBL","Y","TX",424,"2020-07-24"
"9684","PUBL","N","MS",802,"2020-07-24"
"9685","PUBL","N","LA",954,"2020-07-24"
"9686","PUBL","Y","RI",31,"2020-07-24"
"9687","PUBL","N","NC",3260,"2020-07-24"
"9688","PUBL","N","WY",451,"2020-07-24"
"9689","PUBL","Y","CO",116,"2020-07-24"
"9690","PUBL","N","OR",965,"2020-07-24"
"9691","PUBL","Y","FL",179,"2020-07-24"
"9692","PUBL",NA,"RI",100,"2020-07-24"
"9693","PUBL",NA,"LA",172,"2020-07-24"
"9694","PUBL",NA,"IN",524,"2020-07-24"
"9695","PUBL",NA,"TX",1109,"2020-07-24"
"9696","PUBL",NA,"MA",879,"2020-07-24"
"9697","PUBL",NA,"NH",273,"2020-07-24"
"9698","PUBL",NA,"WY",58,"2020-07-24"
"9699","PUBL",NA,"OR",166,"2020-07-24"
"9700","PUBL",NA,"ND",45,"2020-07-24"
"9701","PUBL","N","VI",1,"2020-07-24"
"9702","PUBL","N","KS",1616,"2020-07-24"
"9703","PUBL","N","SD",345,"2020-07-24"
"9704","PUBL","N","MN",1597,"2020-07-24"
"9705","PUBL","Y","KY",74,"2020-07-24"
"9706","PUBL","N","VA",2231,"2020-07-24"
"9707","PUBL","N","VT",816,"2020-07-24"
"9708","PUBL","N","PA",4091,"2020-07-24"
"9709","PUBL","N","SC",1641,"2020-07-24"
"9710","PUBL","Y","CT",181,"2020-07-24"
"9711","PUBL","Y","ME",33,"2020-07-24"
"9712","PUBL","Y","MA",129,"2020-07-24"
"9713","PUBL","N","RI",768,"2020-07-24"
"9714","PUBL","Y","NM",23,"2020-07-24"
"9715","PUBL","Y","UT",8,"2020-07-24"
"9716","PUBL","N","AL",1613,"2020-07-24"
"9717","PUBL","Y","TN",82,"2020-07-24"
"9718","PUBL",NA,"MD",193,"2020-07-24"
"9719","PUBL",NA,"SC",101,"2020-07-24"
"9720","PUBL",NA,"OK",102,"2020-07-24"
"9721","PUBL",NA,"MO",311,"2020-07-24"
"9722","PUBL",NA,"MT",60,"2020-07-24"
"9723","PUBL",NA,"ID",76,"2020-07-24"
"9724","PUBL","N","WI",3294,"2020-07-24"
"9725","PUBL","N","OK",890,"2020-07-24"
"9726","PUBL","Y","IA",33,"2020-07-24"
"9727","PUBL","Y","MN",63,"2020-07-24"
"9728","PUBL","Y","NE",4,"2020-07-24"
"9729","PUBL","N","NM",842,"2020-07-24"
"9730","PUBL","N","FL",7447,"2020-07-24"
"9731","PUBL","N","DE",594,"2020-07-24"
"9732","PUBL","Y","DE",9,"2020-07-24"
"9733","PUBL","Y","MD",75,"2020-07-24"
"9734","PUBL","Y","PA",292,"2020-07-24"
"9735","PUBL","Y","VA",75,"2020-07-24"
"9736","PUBL","Y","WV",21,"2020-07-24"
"9737","PUBL","N","ZEA",3,"2020-07-24"
"9738","PUBL","Y","NV",44,"2020-07-24"
"9739","PUBL",NA,"NC",412,"2020-07-24"
"9740","PUBL",NA,"DE",159,"2020-07-24"
"9741","PUBL",NA,"MS",111,"2020-07-24"
"9742","PUBL",NA,"KY",184,"2020-07-24"
"9743","PUBL",NA,"MI",765,"2020-07-24"
"9744","PUBL",NA,"CO",338,"2020-07-24"
"9745","PUBL",NA,"KS",298,"2020-07-24"
"9746","PUBL",NA,"NV",73,"2020-07-24"
"9747","PUBL","Y","SD",3,"2020-07-24"
"9748","PUBL","N","IA",2589,"2020-07-24"
"9749","PUBL","N","IL",7195,"2020-07-24"
"9750","PUBL","N","MO",2117,"2020-07-24"
"9751","PUBL","Y","MS",92,"2020-07-24"
"9752","PUBL","N","NV",653,"2020-07-24"
"9753","PUBL","N","CO",1864,"2020-07-24"
"9754","PUBL","Y","ID",17,"2020-07-24"
"9755","PUBL","Y","WA",162,"2020-07-24"
"9756","PUBL",NA,"NY",1421,"2020-07-24"
"9757","PUBL",NA,"VA",422,"2020-07-24"
"9758","PUBL",NA,"AL",242,"2020-07-24"
"9759","PUBL",NA,"GA",383,"2020-07-24"
"9760","PUBL",NA,"IL",1084,"2020-07-24"
"9761","PUBL",NA,"DC",33,"2020-07-24"
"9762","PUBL",NA,"AZ",437,"2020-07-24"
"9763","PUBL",NA,"AE",45,"2020-07-24"
"9764","PUBL",NA,"AK",58,"2020-07-24"
"9765","PUBL","N","NE",1119,"2020-07-27"
"9766","PUBL","N","KY",1451,"2020-07-27"
"9767","PUBL","N","WA",1223,"2020-07-27"
"9768","PUBL","Y","KS",79,"2020-07-27"
"9769","PUBL","N","MD",1978,"2020-07-27"
"9770","PUBL","Y","NH",63,"2020-07-27"
"9771","PUBL","Y","CA",708,"2020-07-27"
"9772","PUBL","Y","AK",16,"2020-07-27"
"9773","PUBL","Y","AZ",60,"2020-07-27"
"9774","PUBL","Y","WY",14,"2020-07-27"
"9775","PUBL","N","TEX",1,"2020-07-27"
"9776","PUBL",NA,"CA",1172,"2020-07-27"
"9777","PUBL",NA,"WI",707,"2020-07-27"
"9778","PUBL",NA,"HI",70,"2020-07-27"
"9779","PUBL",NA,"SD",34,"2020-07-27"
"9780","PUBL","N","AE",1,"2020-07-27"
"9781","PUBL","N","IN",2965,"2020-07-27"
"9782","PUBL","N","NY",11908,"2020-07-27"
"9783","PUBL","Y","IL",547,"2020-07-27"
"9784","PUBL","Y","MI",158,"2020-07-27"
"9785","PUBL","N","WV",534,"2020-07-27"
"9786","PUBL","N","DC",625,"2020-07-27"
"9787","PUBL","N","AR",680,"2020-07-27"
"9788","PUBL","Y","GA",100,"2020-07-27"
"9789","PUBL","Y","LA",74,"2020-07-27"
"9790","PUBL","Y","NC",141,"2020-07-27"
"9791","PUBL","Y","SC",57,"2020-07-27"
"9792","PUBL",NA,"PA",640,"2020-07-27"
"9793","PUBL",NA,"IA",552,"2020-07-27"
"9794","PUBL",NA,"MN",264,"2020-07-27"
"9795","PUBL",NA,"VT",135,"2020-07-27"
"9796","PUBL",NA,"ZZ",6,"2020-07-27"
"9797","PUBL","N","AP",5,"2020-07-27"
"9798","PUBL",NA,"NE",117,"2020-07-27"
"9799","PUBL","N","102",1,"2020-07-27"
"9800","PUBL","N","PR",3,"2020-07-27"
"9801","PUBL","Y","OH",471,"2020-07-27"
"9802","PUBL","N","GA",3129,"2020-07-27"
"9803","PUBL","Y","MO",143,"2020-07-27"
"9804","PUBL","N",NA,9,"2020-07-27"
"9805","PUBL","N","CA",11005,"2020-07-27"
"9806","PUBL","N","ME",1864,"2020-07-27"
"9807","PUBL","N","NH",1312,"2020-07-27"
"9808","PUBL","N","AK",338,"2020-07-27"
"9809","PUBL","Y","MT",6,"2020-07-27"
"9810","PUBL","Y","AL",51,"2020-07-27"
"9811","PUBL","N","AUS",5,"2020-07-27"
"9812","PUBL",NA,"CT",574,"2020-07-27"
"9813","PUBL",NA,"FL",724,"2020-07-27"
"9814","PUBL",NA,"AR",108,"2020-07-27"
"9815","PUBL",NA,"ME",289,"2020-07-27"
"9816","PUBL",NA,NA,5,"2020-07-27"
"9817","PUBL",NA,"NM",137,"2020-07-27"
"9818","PUBL",NA,"UT",120,"2020-07-27"
"9819","PUBL","Y",NA,1,"2020-07-27"
"9820","PUBL","Y","ND",1,"2020-07-27"
"9821","PUBL",NA,"VI",2,"2020-07-27"
"9822","PUBL","N","MI",4548,"2020-07-27"
"9823","PUBL","Y","WI",68,"2020-07-27"
"9824","PUBL","N","ND",393,"2020-07-27"
"9825","PUBL","N","ID",413,"2020-07-27"
"9826","PUBL","N","MA",4869,"2020-07-27"
"9827","PUBL","N","NJ",6044,"2020-07-27"
"9828","PUBL","N","CT",3339,"2020-07-27"
"9829","PUBL","N","AZ",2480,"2020-07-27"
"9830","PUBL","N","UT",529,"2020-07-27"
"9831","PUBL","N","TN",2158,"2020-07-27"
"9832","PUBL","Y","DC",31,"2020-07-27"
"9833","PUBL","Y","NY",2455,"2020-07-27"
"9834","PUBL","Y","NJ",124,"2020-07-27"
"9835","PUBL","Y","VT",32,"2020-07-27"
"9836","PUBL","N","HI",266,"2020-07-27"
"9837","PUBL","N","MT",448,"2020-07-27"
"9838","PUBL","Y","OR",34,"2020-07-27"
"9839","PUBL",NA,"NJ",856,"2020-07-27"
"9840","PUBL",NA,"OH",584,"2020-07-27"
"9841","PUBL",NA,"TN",462,"2020-07-27"
"9842","PUBL",NA,"WV",64,"2020-07-27"
"9843","PUBL",NA,"WA",186,"2020-07-27"
"9844","PUBL",NA,"AP",6,"2020-07-27"
"9845","PUBL",NA,"ON",1,"2020-07-27"
"9846","PUBL","N","OH",3667,"2020-07-27"
"9847","PUBL","N","TX",9020,"2020-07-27"
"9848","PUBL","Y","IN",566,"2020-07-27"
"9849","PUBL","Y","OK",58,"2020-07-27"
"9850","PUBL","Y","TX",422,"2020-07-27"
"9851","PUBL","N","MS",802,"2020-07-27"
"9852","PUBL","N","LA",954,"2020-07-27"
"9853","PUBL","Y","RI",31,"2020-07-27"
"9854","PUBL","N","NC",3260,"2020-07-27"
"9855","PUBL","N","WY",451,"2020-07-27"
"9856","PUBL","Y","CO",116,"2020-07-27"
"9857","PUBL","N","OR",965,"2020-07-27"
"9858","PUBL","Y","FL",179,"2020-07-27"
"9859","PUBL",NA,"RI",100,"2020-07-27"
"9860","PUBL",NA,"LA",172,"2020-07-27"
"9861","PUBL",NA,"IN",524,"2020-07-27"
"9862","PUBL",NA,"TX",1109,"2020-07-27"
"9863","PUBL",NA,"MA",879,"2020-07-27"
"9864","PUBL",NA,"NH",273,"2020-07-27"
"9865","PUBL",NA,"WY",58,"2020-07-27"
"9866","PUBL",NA,"OR",166,"2020-07-27"
"9867","PUBL",NA,"ND",45,"2020-07-27"
"9868","PUBL","N","VI",1,"2020-07-27"
"9869","PUBL","N","KS",1616,"2020-07-27"
"9870","PUBL","N","SD",345,"2020-07-27"
"9871","PUBL","N","MN",1597,"2020-07-27"
"9872","PUBL","Y","KY",74,"2020-07-27"
"9873","PUBL","N","VA",2231,"2020-07-27"
"9874","PUBL","N","VT",817,"2020-07-27"
"9875","PUBL","N","PA",4094,"2020-07-27"
"9876","PUBL","N","SC",1641,"2020-07-27"
"9877","PUBL","Y","CT",180,"2020-07-27"
"9878","PUBL","Y","ME",33,"2020-07-27"
"9879","PUBL","Y","MA",129,"2020-07-27"
"9880","PUBL","N","RI",768,"2020-07-27"
"9881","PUBL","Y","NM",22,"2020-07-27"
"9882","PUBL","Y","UT",8,"2020-07-27"
"9883","PUBL","N","AL",1613,"2020-07-27"
"9884","PUBL","Y","TN",82,"2020-07-27"
"9885","PUBL",NA,"MD",193,"2020-07-27"
"9886","PUBL",NA,"SC",101,"2020-07-27"
"9887","PUBL",NA,"OK",102,"2020-07-27"
"9888","PUBL",NA,"MO",311,"2020-07-27"
"9889","PUBL",NA,"MT",60,"2020-07-27"
"9890","PUBL",NA,"ID",76,"2020-07-27"
"9891","PUBL","N","WI",3294,"2020-07-27"
"9892","PUBL","N","OK",890,"2020-07-27"
"9893","PUBL","Y","IA",33,"2020-07-27"
"9894","PUBL","Y","MN",63,"2020-07-27"
"9895","PUBL","Y","NE",4,"2020-07-27"
"9896","PUBL","N","NM",843,"2020-07-27"
"9897","PUBL","N","FL",7476,"2020-07-27"
"9898","PUBL","N","DE",594,"2020-07-27"
"9899","PUBL","Y","DE",9,"2020-07-27"
"9900","PUBL","Y","MD",75,"2020-07-27"
"9901","PUBL","Y","PA",289,"2020-07-27"
"9902","PUBL","Y","VA",75,"2020-07-27"
"9903","PUBL","Y","WV",21,"2020-07-27"
"9904","PUBL","N","ZEA",3,"2020-07-27"
"9905","PUBL","Y","NV",44,"2020-07-27"
"9906","PUBL",NA,"NC",412,"2020-07-27"
"9907","PUBL",NA,"DE",159,"2020-07-27"
"9908","PUBL",NA,"MS",111,"2020-07-27"
"9909","PUBL",NA,"KY",184,"2020-07-27"
"9910","PUBL",NA,"MI",765,"2020-07-27"
"9911","PUBL",NA,"CO",338,"2020-07-27"
"9912","PUBL",NA,"KS",298,"2020-07-27"
"9913","PUBL",NA,"NV",73,"2020-07-27"
"9914","PUBL","Y","SD",3,"2020-07-27"
"9915","PUBL","N","IA",2589,"2020-07-27"
"9916","PUBL","N","IL",7195,"2020-07-27"
"9917","PUBL","N","MO",2117,"2020-07-27"
"9918","PUBL","Y","MS",92,"2020-07-27"
"9919","PUBL","N","NV",653,"2020-07-27"
"9920","PUBL","N","CO",1864,"2020-07-27"
"9921","PUBL","Y","ID",17,"2020-07-27"
"9922","PUBL","Y","WA",162,"2020-07-27"
"9923","PUBL",NA,"NY",1421,"2020-07-27"
"9924","PUBL",NA,"VA",422,"2020-07-27"
"9925","PUBL",NA,"AL",242,"2020-07-27"
"9926","PUBL",NA,"GA",383,"2020-07-27"
"9927","PUBL",NA,"IL",1084,"2020-07-27"
"9928","PUBL",NA,"DC",33,"2020-07-27"
"9929","PUBL",NA,"AZ",437,"2020-07-27"
"9930","PUBL",NA,"AE",45,"2020-07-27"
"9931","PUBL",NA,"AK",58,"2020-07-27"
"9932","PUBL","N","NE",1119,"2020-07-28"
"9933","PUBL","N","KY",1451,"2020-07-28"
"9934","PUBL","N","WA",1223,"2020-07-28"
"9935","PUBL","Y","KS",79,"2020-07-28"
"9936","PUBL","N","MD",1981,"2020-07-28"
"9937","PUBL","Y","NH",60,"2020-07-28"
"9938","PUBL","Y","CA",705,"2020-07-28"
"9939","PUBL","Y","AK",16,"2020-07-28"
"9940","PUBL","Y","AZ",60,"2020-07-28"
"9941","PUBL","Y","WY",14,"2020-07-28"
"9942","PUBL","N","TEX",1,"2020-07-28"
"9943","PUBL",NA,"CA",1172,"2020-07-28"
"9944","PUBL",NA,"WI",707,"2020-07-28"
"9945","PUBL",NA,"HI",70,"2020-07-28"
"9946","PUBL",NA,"SD",34,"2020-07-28"
"9947","PUBL","N","AE",1,"2020-07-28"
"9948","PUBL","N","IN",2965,"2020-07-28"
"9949","PUBL","N","NY",11909,"2020-07-28"
"9950","PUBL","Y","IL",539,"2020-07-28"
"9951","PUBL","Y","MI",158,"2020-07-28"
"9952","PUBL","N","WV",534,"2020-07-28"
"9953","PUBL","N","DC",625,"2020-07-28"
"9954","PUBL","N","AR",680,"2020-07-28"
"9955","PUBL","Y","GA",100,"2020-07-28"
"9956","PUBL","Y","LA",74,"2020-07-28"
"9957","PUBL","Y","NC",141,"2020-07-28"
"9958","PUBL","Y","SC",57,"2020-07-28"
"9959","PUBL",NA,"PA",640,"2020-07-28"
"9960","PUBL",NA,"IA",552,"2020-07-28"
"9961","PUBL",NA,"MN",264,"2020-07-28"
"9962","PUBL",NA,"VT",135,"2020-07-28"
"9963","PUBL",NA,"ZZ",6,"2020-07-28"
"9964","PUBL","N","AP",5,"2020-07-28"
"9965","PUBL",NA,"NE",117,"2020-07-28"
"9966","PUBL","N","102",1,"2020-07-28"
"9967","PUBL","N","PR",3,"2020-07-28"
"9968","PUBL","Y","OH",471,"2020-07-28"
"9969","PUBL","N","GA",3130,"2020-07-28"
"9970","PUBL","Y","MO",143,"2020-07-28"
"9971","PUBL","N",NA,9,"2020-07-28"
"9972","PUBL","N","CA",11008,"2020-07-28"
"9973","PUBL","N","ME",1864,"2020-07-28"
"9974","PUBL","N","NH",1315,"2020-07-28"
"9975","PUBL","N","AK",338,"2020-07-28"
"9976","PUBL","Y","MT",6,"2020-07-28"
"9977","PUBL","Y","AL",51,"2020-07-28"
"9978","PUBL","N","AUS",5,"2020-07-28"
"9979","PUBL",NA,"CT",574,"2020-07-28"
"9980","PUBL",NA,"FL",724,"2020-07-28"
"9981","PUBL",NA,"AR",108,"2020-07-28"
"9982","PUBL",NA,"ME",289,"2020-07-28"
"9983","PUBL",NA,NA,5,"2020-07-28"
"9984","PUBL",NA,"NM",137,"2020-07-28"
"9985","PUBL",NA,"UT",120,"2020-07-28"
"9986","PUBL","Y",NA,1,"2020-07-28"
"9987","PUBL","Y","ND",1,"2020-07-28"
"9988","PUBL",NA,"VI",2,"2020-07-28"
"9989","PUBL","N","MI",4548,"2020-07-28"
"9990","PUBL","Y","WI",68,"2020-07-28"
"9991","PUBL","N","ND",393,"2020-07-28"
"9992","PUBL","N","ID",413,"2020-07-28"
"9993","PUBL","N","MA",4869,"2020-07-28"
"9994","PUBL","N","NJ",6049,"2020-07-28"
"9995","PUBL","N","CT",3339,"2020-07-28"
"9996","PUBL","N","AZ",2480,"2020-07-28"
"9997","PUBL","N","UT",529,"2020-07-28"
"9998","PUBL","N","TN",2158,"2020-07-28"
"9999","PUBL","Y","DC",31,"2020-07-28"
"10000","PUBL","Y","NY",2454,"2020-07-28"
"10001","PUBL","Y","NJ",119,"2020-07-28"
"10002","PUBL","Y","VT",26,"2020-07-28"
"10003","PUBL","N","HI",266,"2020-07-28"
"10004","PUBL","N","MT",448,"2020-07-28"
"10005","PUBL","Y","OR",32,"2020-07-28"
"10006","PUBL",NA,"NJ",856,"2020-07-28"
"10007","PUBL",NA,"OH",584,"2020-07-28"
"10008","PUBL",NA,"TN",462,"2020-07-28"
"10009","PUBL",NA,"WV",64,"2020-07-28"
"10010","PUBL",NA,"WA",186,"2020-07-28"
"10011","PUBL",NA,"AP",6,"2020-07-28"
"10012","PUBL",NA,"ON",1,"2020-07-28"
"10013","PUBL","N","OH",3667,"2020-07-28"
"10014","PUBL","N","TX",9022,"2020-07-28"
"10015","PUBL","Y","IN",566,"2020-07-28"
"10016","PUBL","Y","OK",58,"2020-07-28"
"10017","PUBL","Y","TX",420,"2020-07-28"
"10018","PUBL","N","MS",802,"2020-07-28"
"10019","PUBL","N","LA",954,"2020-07-28"
"10020","PUBL","Y","RI",31,"2020-07-28"
"10021","PUBL","N","NC",3259,"2020-07-28"
"10022","PUBL","N","WY",451,"2020-07-28"
"10023","PUBL","Y","CO",116,"2020-07-28"
"10024","PUBL","N","OR",967,"2020-07-28"
"10025","PUBL","Y","FL",179,"2020-07-28"
"10026","PUBL",NA,"RI",100,"2020-07-28"
"10027","PUBL",NA,"LA",172,"2020-07-28"
"10028","PUBL",NA,"IN",524,"2020-07-28"
"10029","PUBL",NA,"TX",1109,"2020-07-28"
"10030","PUBL",NA,"MA",879,"2020-07-28"
"10031","PUBL",NA,"NH",273,"2020-07-28"
"10032","PUBL",NA,"WY",58,"2020-07-28"
"10033","PUBL",NA,"OR",166,"2020-07-28"
"10034","PUBL",NA,"ND",45,"2020-07-28"
"10035","PUBL","N","VI",1,"2020-07-28"
"10036","PUBL","N","KS",1616,"2020-07-28"
"10037","PUBL","N","SD",345,"2020-07-28"
"10038","PUBL","N","MN",1598,"2020-07-28"
"10039","PUBL","Y","KY",74,"2020-07-28"
"10040","PUBL","N","VA",2231,"2020-07-28"
"10041","PUBL","N","VT",823,"2020-07-28"
"10042","PUBL","N","PA",4095,"2020-07-28"
"10043","PUBL","N","SC",1641,"2020-07-28"
"10044","PUBL","Y","CT",180,"2020-07-28"
"10045","PUBL","Y","ME",33,"2020-07-28"
"10046","PUBL","Y","MA",129,"2020-07-28"
"10047","PUBL","N","RI",768,"2020-07-28"
"10048","PUBL","Y","NM",22,"2020-07-28"
"10049","PUBL","Y","UT",8,"2020-07-28"
"10050","PUBL","N","AL",1613,"2020-07-28"
"10051","PUBL","Y","TN",82,"2020-07-28"
"10052","PUBL",NA,"MD",193,"2020-07-28"
"10053","PUBL",NA,"SC",101,"2020-07-28"
"10054","PUBL",NA,"OK",102,"2020-07-28"
"10055","PUBL",NA,"MO",311,"2020-07-28"
"10056","PUBL",NA,"MT",60,"2020-07-28"
"10057","PUBL",NA,"ID",76,"2020-07-28"
"10058","PUBL","N","WI",3294,"2020-07-28"
"10059","PUBL","N","OK",890,"2020-07-28"
"10060","PUBL","Y","IA",33,"2020-07-28"
"10061","PUBL","Y","MN",62,"2020-07-28"
"10062","PUBL","Y","NE",4,"2020-07-28"
"10063","PUBL","N","NM",843,"2020-07-28"
"10064","PUBL","N","FL",7476,"2020-07-28"
"10065","PUBL","N","DE",594,"2020-07-28"
"10066","PUBL","Y","DE",9,"2020-07-28"
"10067","PUBL","Y","MD",72,"2020-07-28"
"10068","PUBL","Y","PA",288,"2020-07-28"
"10069","PUBL","Y","VA",75,"2020-07-28"
"10070","PUBL","Y","WV",21,"2020-07-28"
"10071","PUBL","N","ZEA",3,"2020-07-28"
"10072","PUBL","Y","NV",44,"2020-07-28"
"10073","PUBL",NA,"NC",412,"2020-07-28"
"10074","PUBL",NA,"DE",159,"2020-07-28"
"10075","PUBL",NA,"MS",111,"2020-07-28"
"10076","PUBL",NA,"KY",184,"2020-07-28"
"10077","PUBL",NA,"MI",765,"2020-07-28"
"10078","PUBL",NA,"CO",338,"2020-07-28"
"10079","PUBL",NA,"KS",298,"2020-07-28"
"10080","PUBL",NA,"NV",73,"2020-07-28"
"10081","PUBL","Y","SD",3,"2020-07-28"
"10082","PUBL","N","IA",2589,"2020-07-28"
"10083","PUBL","N","IL",7203,"2020-07-28"
"10084","PUBL","N","MO",2117,"2020-07-28"
